Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong
zcrm_1781014000186473097,8/25/2022,8/25/2022,37020,1918 Grand Street,Abilene,Texas,,,,false
zcrm_1781014000186469611,8/25/2022,8/26/2022,9488,1004 Goldeneye,Aubrey,Texas,,,,false
zcrm_1781014000186465033,8/25/2022,8/25/2022,105746,6319 Encore Oaks,San Antonio,Texas,,,,false
zcrm_1781014000186462018,8/25/2022,8/26/2022,314845,2209 Oak Creek Dr,Sherman,Texas,,,,false
zcrm_1781014000186459733,8/25/2022,8/26/2022,191637,21011 Vista Trail Ct,Houston,Texas,,,,false
zcrm_1781014000186455772,8/25/2022,9/8/2022,1191,11614 W County Road 52,Midland,Texas,,,,false
zcrm_1781014000186368683,8/25/2022,8/25/2022,131636,219 E Morin St,Del Rio,Texas,,,,false
zcrm_1781014000186368088,8/25/2022,8/25/2022,ID:67ef9129-6fb2-45ac-9786-236c6f259e3a,10370 Palladium Mine Drive 89521,Reno,Nevada,,,,false
zcrm_1781014000186357552,8/25/2022,8/25/2022,231829,25 Elcock Circle,Irmo,South Carolina,,,,false
zcrm_1781014000186356736,8/25/2022,8/30/2022,53955,66 Ardsley Square Pl,Spring,Texas,,,,false
zcrm_1781014000186331526,8/25/2022,8/30/2022,5801,20216 Clare Island Bend,Pflugerville,Texas,,,,false
zcrm_1781014000186324128,8/25/2022,9/2/2022,271580,422 E 50Th St,Odessa,Texas,,,,false
zcrm_1781014000186313954,8/25/2022,8/25/2022,117121,137 Center Rd,East Tawakoni,Texas,,,,false
zcrm_1781014000186313455,8/25/2022,8/25/2022,364802,1302 Convair Ct,Midland,Texas,,,,false
zcrm_1781014000186257101,8/25/2022,8/30/2022,69380,17004 Ardisia Dr,Pflugerville,Texas,,,,false
zcrm_1781014000186248243,8/25/2022,8/25/2022,230417,539 Tall Timber,West Columbia,Texas,,,,false
zcrm_1781014000186248068,8/25/2022,8/28/2022,107926,21539 George Wayne Way,Spring,Texas,,,,false
zcrm_1781014000186243659,8/25/2022,8/25/2022,36298,3312 Sealy St,Galveston,Texas,,,,false
zcrm_1781014000186238332,8/25/2022,8/25/2022,64902,3107 Rampart,Killeen,Texas,,,,false
zcrm_1781014000186229232,8/25/2022,8/29/2022,40334,13609 County Road 480,Anna,Texas,,,,false
zcrm_1781014000186145431,8/25/2022,8/29/2022,346466,"605 Swift Current Drive, Crowley, TX 76036",Crowley,Texas,"Oct 20, 2022",,,false
zcrm_1781014000186145266,8/25/2022,8/25/2022,279962,20 w maplewood ave,Mechanicsburg,Pennsylvania,,,,false
zcrm_1781014000186141924,8/25/2022,8/27/2022,144585,425 Oakview Rd,Luling,Texas,,,,false
zcrm_1781014000186141551,8/25/2022,8/25/2022,11500,132 Concho Creek Loop,Leander,Texas,,,,false
zcrm_1781014000186141152,8/25/2022,8/25/2022,29801,3625 Demaret Dr,Mesquite,Texas,,,,false
zcrm_1781014000186126830,8/25/2022,8/25/2022,148954,9819 Autumn Valley,"Converse,",Texas,,,,false
zcrm_1781014000186123440,8/25/2022,8/26/2022,207182,8855 Jason Dr,Orange,Texas,,,,false
zcrm_1781014000186112850,8/25/2022,8/25/2022,49742,706 S 13th St,Copperas Cove,Texas,,,,false
zcrm_1781014000186112282,8/25/2022,8/26/2022,204792,145 Jordan Rd,Lumberton,Texas,,,,false
zcrm_1781014000186112032,8/25/2022,8/25/2022,180014,228 Springdale Rd,York,Pennsylvania,"Sep 16, 2022",,,false
zcrm_1781014000186090886,8/25/2022,8/25/2022,364722,12916 Forest Trl,Conroe,Texas,,,,false
zcrm_1781014000186090667,8/25/2022,9/15/2022,6095,1409 Paris Drive,Grand Prairie,Texas,,,,false
zcrm_1781014000186089549,8/25/2022,8/25/2022,195569,8437 E County Rd 114,Midland,Texas,,,,false
zcrm_1781014000186030264,8/25/2022,8/29/2022,120131,4111 Creek Falls,Corinth,Texas,,,,false
zcrm_1781014000185962219,8/25/2022,8/25/2022,75938,3509 Periwinkle Ct,Bedford,Texas,,,,false
zcrm_1781014000185862162,8/25/2022,8/25/2022,100732,16280 Horseshoe Dr,Gardendale,Texas,,,,false
zcrm_1781014000185846625,8/25/2022,8/31/2022,155904,8111 Maple Meadow Drive,Converse,Texas,,,,false
zcrm_1781014000185846415,8/25/2022,8/25/2022,160974,1521 Tanglewood Dr East,Hideaway,Texas,,,,false
zcrm_1781014000185814787,8/25/2022,8/25/2022,3655,10608 Coreopsis Drive,Austin,Texas,,,,false
zcrm_1781014000185814709,8/25/2022,9/5/2022,34105,3401 Stirling St.,Wichita Falls,Texas,,,,false
zcrm_1781014000185814653,8/25/2022,8/25/2022,25231,12230 Lee Rd,Murchison,Texas,,,,false
zcrm_1781014000185779535,8/25/2022,9/6/2022,131196,4040 Avondale #402,Dallas,Texas,,,,false
zcrm_1781014000185770167,8/24/2022,8/31/2022,287574,112 Ryburn St.,Waxahachie,Texas,,,,false
zcrm_1781014000185755968,8/24/2022,8/28/2022,314346,18 Yale Square,Morton,Pennsylvania,,,,false
zcrm_1781014000185755764,8/24/2022,8/28/2022,21148,1628 Edge Hill Rd.,Benbrook,Texas,,,,false
zcrm_1781014000185752186,8/24/2022,8/24/2022,329568,4628 Magnolia Ave,Bristol,Pennsylvania,,,,false
zcrm_1781014000185744641,8/24/2022,8/25/2022,134486,449 Tablerock Drive,Murphy,Texas,,,,false
zcrm_1781014000185737062,8/24/2022,8/24/2022,268330,750 Fortune 500,Odessa,Texas,,,,false
zcrm_1781014000185733641,8/24/2022,8/25/2022,348314,704 Levelland Drive,Arlington,Texas,,,,false
zcrm_1781014000185732206,8/24/2022,8/24/2022,134488,7500 Hughes Drive,Plano,Texas,,,,false
zcrm_1781014000185726989,8/24/2022,8/24/2022,ID:67ef9129-6fb2-45ac-9786-236c6f259e3a,2605 Heather Field Lane 89521,Reno,Nevada,,,,false
zcrm_1781014000185718697,8/24/2022,8/24/2022,61418,107 Loma Park,San Antonio,Texas,,,,false
zcrm_1781014000185717669,8/24/2022,8/29/2022,215072,1916 Bolsover,Houston,Texas,,,,false
zcrm_1781014000185714301,8/24/2022,8/25/2022,241741,1301 Ashberry Trail,Georgetown,Texas,,,,false
zcrm_1781014000185714235,8/24/2022,9/8/2022,33797,2941 Hawick Commons Dr,Concord,North Carolina,,,,false
zcrm_1781014000185714212,8/24/2022,8/25/2022,68646,13958 Fort Ward Way,Conroe,Texas,,,,false
zcrm_1781014000185714196,8/24/2022,8/24/2022,132832,9941 Tanglebrush Dr,Mckinney,Texas,,,,false
zcrm_1781014000185709025,8/24/2022,8/24/2022,92317,115 Pioneer Ln,Effort,Pennsylvania,,,,false
zcrm_1781014000185707375,8/24/2022,8/24/2022,22931,2432 Republic Trails,Leander,Texas,,,,false
zcrm_1781014000185703850,8/24/2022,8/24/2022,54077,5122 Lakota Trail,Spring,Texas,,,,false
zcrm_1781014000185700359,8/24/2022,8/24/2022,317561,4123 Pigg Mattox Rd,Monroe,North Carolina,,,,false
zcrm_1781014000185699854,8/24/2022,8/24/2022,22769,15004 Kent Justin,Austin,Texas,,,,false
zcrm_1781014000185689300,8/24/2022,2/22/1982,ID:6eea3b8b-6871-4402-a23b-826503d5284d,868 Milton 94607-3446,Oakland,California,"Sep 9, 2022",,,false
zcrm_1781014000185686280,8/24/2022,8/25/2022,180218,1780 Shanklin Rd,Belton,Texas,,,,false
zcrm_1781014000185683605,8/24/2022,8/24/2022,112999,1706 S Diamondhead Blvd,Crosby,Texas,"Sep 29, 2022",,,false
zcrm_1781014000185683278,8/24/2022,8/24/2022,232438,12525 Morning Hill Pass,Magnolia,Texas,,,,false
zcrm_1781014000185678277,8/24/2022,9/12/2022,28546,204 Grosseto Lane,Georgetown,Texas,,,,false
zcrm_1781014000185678202,8/24/2022,8/24/2022,7424,118 Green Acres Drive,Murphy,Texas,,,,false
zcrm_1781014000185677453,8/24/2022,8/29/2022,275099,"2660 Augusta Dr, D211",Houston,Texas,,,,false
zcrm_1781014000185676397,8/24/2022,8/24/2022,3554,22255 ROBERTS CEMETERY RD OFFICE/ACTIVITY BLDG,HOCKELY,Texas,,,,false
zcrm_1781014000185674230,8/24/2022,8/24/2022,124078,3909 Lochridge,North Richland Hills,Texas,,,,false
zcrm_1781014000185674161,8/24/2022,8/24/2022,101761,208 Carone Dr,Cogan Station,Pennsylvania,,,,false
zcrm_1781014000185543169,8/24/2022,8/24/2022,,Street Industry No.1 800200,Portland,,,,,false
zcrm_1781014000185533359,8/24/2022,8/24/2022,112123,2405 Sherman Drive,Killeen,Texas,,,,false
zcrm_1781014000185486463,8/23/2022,8/24/2022,188434,1815 Running Brook Dr,Austin,Texas,"Sep 29, 2022",,,false
zcrm_1781014000185485785,8/23/2022,8/24/2022,363800,8400 Summer Park Drive,Fort Worth,Texas,,,,false
zcrm_1781014000185475577,8/23/2022,8/26/2022,9260,1906 Mercedes Rd.,Denton,Texas,,,,false
zcrm_1781014000185470688,8/23/2022,8/24/2022,9480,5801 Hathaway Dr,Parker,Texas,,,,false
zcrm_1781014000185468311,8/23/2022,8/25/2022,71607,2402 Lamroc Rd,Greensboro,North Carolina,,,,false
zcrm_1781014000185466711,8/23/2022,8/25/2022,51858,4132 Rapids,Corpus Christi,Texas,,,,false
zcrm_1781014000185466553,8/23/2022,8/26/2022,246822,1079 Riverside Drive,Pottstown,Pennsylvania,,,,false
zcrm_1781014000185464901,8/23/2022,8/24/2022,61939,8203 Glen Fox,San Antonio,Texas,"Sep 14, 2022",,,false
zcrm_1781014000185463833,8/23/2022,8/23/2022,232438,3738 Essen Loop,College Station,Texas,,,,false
zcrm_1781014000185461368,8/23/2022,8/24/2022,34124,1343 CR 4818,Kempner,Texas,,,,false
zcrm_1781014000185460215,8/23/2022,8/23/2022,ID:d0531268-40d1-4446-ae1c-43313dace9fb,21824 Dolores Street 94596,Castro Valley,California,,,,false
zcrm_1781014000185460070,8/23/2022,9/12/2022,61746,10219 Sand Pass Ln,Houston,Texas,"Sep 30, 2022",,,false
zcrm_1781014000185459957,8/23/2022,9/7/2022,4264,3615 SE 30Th Ave,Amarillo,Texas,,,,false
zcrm_1781014000185456905,8/23/2022,8/28/2022,52915,2412 skywing ct,Spring,Texas,,,,false
zcrm_1781014000185448044,8/23/2022,8/23/2022,364141,11310 Thompson Bend Drive,Humble,Texas,,,,false
zcrm_1781014000185445195,8/23/2022,8/25/2022,112176,102,Shavano Park,Texas,"Sep 15, 2022",,,false
zcrm_1781014000185439668,8/23/2022,9/2/2022,41894,8731 Rancho De Taos,Helotes,Texas,,,,false
zcrm_1781014000185439031,8/23/2022,8/25/2022,81208,209 Washington Ct,Collegeville,Pennsylvania,,,,false
zcrm_1781014000185438944,8/23/2022,8/24/2022,13072,7414 NIck St,Amarillo,Texas,,,,false
zcrm_1781014000185438870,8/23/2022,8/23/2022,53992,8215 Peppervine Ct,Conroe,Texas,,,,false
zcrm_1781014000185438832,8/23/2022,8/23/2022,119503,112 Alread Ct,Fort Worth,Texas,,,,false
zcrm_1781014000185438620,8/23/2022,8/23/2022,317561,7925 Quail Field Drive,Charlotte,North Carolina,,,,false
zcrm_1781014000185438173,8/23/2022,8/24/2022,9489,2100 Indigo Dr,McKinney,Texas,,,,false
zcrm_1781014000185436777,8/23/2022,8/24/2022,92503,313 Creamery Road Rear,Jermyn,Pennsylvania,,,,false
zcrm_1781014000185436155,8/23/2022,8/23/2022,2617,25619 Willard Path,San Antonio,Texas,,,,false
zcrm_1781014000185432896,8/23/2022,8/23/2022,228685,2701 Custer Ave,Odessa,Texas,,,,false
zcrm_1781014000185432807,8/23/2022,8/23/2022,317545,2508 Indian Gap St,Weatherford,Texas,,,,false
zcrm_1781014000185354594,8/23/2022,8/23/2022,210764,2105 High Summit Drive,Garland,Texas,,,,false
zcrm_1781014000185330479,8/23/2022,9/13/2022,29985,9 Applegreen Ln,The Hills,Texas,"Sep 23, 2022",,,false
zcrm_1781014000185311324,8/23/2022,8/24/2022,364036,9747 Dover Hill Rd.,La Porte,Texas,,,,false
zcrm_1781014000185311148,8/23/2022,8/23/2022,183805,13149 Bayfield Dr,Austin,Texas,,,,false
zcrm_1781014000185310721,8/23/2022,8/23/2022,8894,519 E 6th St,Dallas,Texas,,,,false
zcrm_1781014000185310466,8/23/2022,8/24/2022,6781,12417 Meadow Landing Drive,Frisco,Texas,,,,false
zcrm_1781014000185309420,8/23/2022,8/23/2022,1157,109 SW Ave H,Seminole,Texas,,,,false
zcrm_1781014000185296898,8/23/2022,8/25/2022,37604,1865 E Shore Cir,Dallas,Texas,,,,false
zcrm_1781014000185290792,8/23/2022,8/23/2022,9480,1620 Rosson Rd,Little Elm,Texas,,,,false
zcrm_1781014000185232393,8/22/2022,8/23/2022,53113,209 Lake Rim Circle,Georgetown,Texas,,,,false
zcrm_1781014000185222811,8/23/2022,8/23/2022,297143,4001 Preservation Cv,Austin,Texas,,,,false
zcrm_1781014000185222078,8/22/2022,8/22/2022,292313,8235 Pastel Dawn Trace,Houston,Texas,"Oct 13, 2022",,,false
zcrm_1781014000185220425,8/22/2022,8/24/2022,78199,297 Echo Lake rd,Tobyhanna,Pennsylvania,,,,false
zcrm_1781014000185214559,8/22/2022,8/30/2022,122562,1400 Groveland Ave,Longview,Texas,,,,false
zcrm_1781014000185210588,8/22/2022,8/23/2022,167760,1505 Millican Ln.,Aubrey,Texas,,,,false
zcrm_1781014000185209692,8/22/2022,8/22/2022,118293,1099 tawakoni rd,Wills Point,Texas,,,,false
zcrm_1781014000185196699,8/22/2022,8/24/2022,4264,23410 Beechtree Gully Ln,Spring,Texas,,,,false
zcrm_1781014000185195969,8/22/2022,8/22/2022,132422,175 Longhorn,Tuscola,Texas,,,,false
zcrm_1781014000185195918,8/22/2022,8/23/2022,62178,11807 Plover Pl,San Antonio,Texas,"Sep 29, 2022",,,false
zcrm_1781014000185195607,8/22/2022,8/25/2022,70101,717 Mangrove Trl.,Saginaw,Texas,"Sep 23, 2022",,,false
zcrm_1781014000185195220,8/22/2022,8/23/2022,7424,15301 Mount Evans Drive,Little Elm,Texas,,,,false
zcrm_1781014000185192200,8/22/2022,8/22/2022,3554,22255 ROBERTS CEMETERY RD,HOCKLEY,Texas,,,,false
zcrm_1781014000185191658,8/22/2022,8/26/2022,48764,301 Happy Trl,Shavano Park,Texas,,,,false
zcrm_1781014000185190817,8/22/2022,9/5/2022,157271,7603 Bit Cir,Elmendorf,Texas,,,,false
zcrm_1781014000185180665,8/22/2022,9/15/2022,218797,758 Village Run Road,Boswell,Pennsylvania,,,,false
zcrm_1781014000185178967,8/22/2022,9/12/2022,,1123 Pasadena St,Portland,,,,,false
zcrm_1781014000185177735,8/22/2022,9/8/2022,18867,4527 Rakowitz Rd,Adkins,Texas,,,,false
zcrm_1781014000185176785,8/22/2022,8/24/2022,3554,31314 TRINITY PARK LN,SPRING,Texas,,,,false
zcrm_1781014000185176387,8/22/2022,8/22/2022,ID:fb184762-58f0-41d4-96b1-23e89aa908e3,41904 Rock Shelf Lane 93664,Shaver Lake,California,"Sep 21, 2022",,,false
zcrm_1781014000185174234,8/22/2022,8/25/2022,6641,2108 Lake By Drive,Irving,Texas,,,,false
zcrm_1781014000185168666,8/22/2022,8/22/2022,53219,4530 Legends Bay Drive,Baytown,Texas,,,,false
zcrm_1781014000185168372,8/22/2022,8/30/2022,14165,23043 Vallingby Dr,Katy,Texas,,,,false
zcrm_1781014000185167688,8/22/2022,8/23/2022,8673,4912 Odessa Ave,Fort Worth,Texas,,,,false
zcrm_1781014000185167650,8/22/2022,8/25/2022,363800,5201 Valleyside Dr,Fort Worth,Texas,,,,false
zcrm_1781014000185097982,8/22/2022,8/24/2022,5055,7524 Cedarhill Road,Watauga,Texas,"Sep 22, 2022",,,false
zcrm_1781014000185097628,8/22/2022,8/22/2022,18867,9359 Maple Silver,San Antonio,Texas,,,,false
zcrm_1781014000185097212,8/22/2022,8/22/2022,363706,502 Crescent Dr.,Littlefield,Texas,,,,false
zcrm_1781014000185065962,8/22/2022,8/22/2022,363767,8401 E WT Harris Blvd,Charloltte,North Carolina,,,,false
zcrm_1781014000185062427,8/22/2022,8/22/2022,289282,722 Tose St,Bridgeport,Pennsylvania,"Sep 23, 2022",,,false
zcrm_1781014000185062344,8/22/2022,9/15/2022,3656,4713 Timberline Drive,Austin,Texas,,,,false
zcrm_1781014000185046255,8/22/2022,8/24/2022,330074,4006 Fir Forest Dr,Spring,Texas,,,,false
zcrm_1781014000185041542,8/22/2022,8/22/2022,14441,3331 Louvre Lane,Houston,Texas,,,,false
zcrm_1781014000185039819,8/22/2022,8/22/2022,ID:ffdb2a8f-10d1-4d3a-9b4d-605ddbb2e1d7,752 Noel Lane 89406,Fallon,Nevada,,,,false
zcrm_1781014000185038952,8/22/2022,8/24/2022,8980,2529 Eucalyptus Drive,Plano,Texas,,,,false
zcrm_1781014000185038144,8/22/2022,8/24/2022,61905,908 Wade Dr,Bedford,Texas,"Oct 7, 2022",,,false
zcrm_1781014000185027124,8/22/2022,8/24/2022,175959,300 CR 290,Leander,Texas,,,,false
zcrm_1781014000185008340,8/22/2022,8/22/2022,292333,22711 Carter Gate Dr.,Spring,Texas,"Sep 30, 2022",,,false
zcrm_1781014000185003572,8/22/2022,8/29/2022,129626,1555 FM 2543,Yoakum,Texas,,,,false
zcrm_1781014000185003332,8/22/2022,9/11/2022,5540,13138 Humphreys Drive,Austin,Texas,,,,false
zcrm_1781014000184996497,8/22/2022,8/22/2022,184242,3190 Pruss Hill Rd,Pottstown,Pennsylvania,"Sep 27, 2022",,,false
zcrm_1781014000184996121,8/21/2022,8/22/2022,3803,2043 N Moore Ave,Tyler,Texas,,,,false
zcrm_1781014000184988277,8/21/2022,8/21/2022,104922,120 PRIVATE ROAD 4101,GILMER,Texas,,,,false
zcrm_1781014000184984512,8/22/2022,8/22/2022,82561,717 Harding Street,Roaring Spring,Pennsylvania,,,,false
zcrm_1781014000184982085,8/21/2022,8/21/2022,119438,49 Spanish Trail,Pottsboro,Texas,,,,false
zcrm_1781014000184976601,8/21/2022,8/22/2022,71764,7992 Staley Dr,Frisco,Texas,,,,false
zcrm_1781014000184952373,8/21/2022,8/22/2022,211828,113 Outer Drive,Dingmans Ferry,Pennsylvania,,,,false
zcrm_1781014000184945906,8/21/2022,8/23/2022,58829,101 Royal Lane,Commerce,Texas,,,,false
zcrm_1781014000184941598,8/21/2022,8/21/2022,27225,2223 Marvin Dr,Lancaster,Texas,,,,false
zcrm_1781014000184917666,8/21/2022,8/21/2022,194880,12550 Spider Lily Rd,Diana,Texas,,,,false
zcrm_1781014000184902689,8/20/2022,8/22/2022,6934,1621 Colonnade Drive,Arlington,Texas,,,,false
zcrm_1781014000184900054,8/20/2022,9/5/2022,58519,1201 Highland AVE,ABILENE,Texas,,,,false
zcrm_1781014000184898647,8/20/2022,8/21/2022,357447,703 14th Street,New Brighton,Pennsylvania,,,,false
zcrm_1781014000184898413,8/20/2022,8/25/2022,138501,3704 County Road 401,Alvarado,Texas,,,,false
zcrm_1781014000184896748,8/20/2022,8/22/2022,297572,309 Lakeview Drive,Hideaway,Texas,,,,false
zcrm_1781014000184896444,8/20/2022,8/20/2022,30404,10 Turtle Crossing,Canyon,Texas,"Oct 4, 2022",,,false
zcrm_1781014000184895729,8/20/2022,8/22/2022,53235,11539 Kalinago View Ln,Conroe,Texas,,,,false
zcrm_1781014000184893102,8/20/2022,8/21/2022,6077,2106 Fleur De Lis Court,Arlington,Texas,"Sep 20, 2022",,,false
zcrm_1781014000184893024,8/20/2022,8/23/2022,3163,3530 Eva Jane,San Antonio,Texas,"Sep 20, 2022",,,false
zcrm_1781014000184889489,8/20/2022,8/23/2022,212850,610 arapahoe,Harker Heights,Texas,,,,false
zcrm_1781014000184888132,8/20/2022,8/21/2022,97090,3407 Bluebird,Bushkill,Pennsylvania,,,,false
zcrm_1781014000184882607,8/20/2022,8/21/2022,19496,2323 Paige Place,Grand Prairie,Texas,,,,false
zcrm_1781014000184877862,8/20/2022,8/22/2022,128591,3607 Lost Oak Dr,Spring,Texas,,,,false
zcrm_1781014000184877035,8/20/2022,8/23/2022,63135,600 N. Montgomery St,Sherman,Texas,"Sep 15, 2022",,,false
zcrm_1781014000184874979,8/20/2022,8/22/2022,44122,1100 Millers Creek Drive,Prosper,Texas,,,,false
zcrm_1781014000184873366,8/20/2022,8/22/2022,60951,11320 W 23rd St,Odessa,Texas,,,,false
zcrm_1781014000184870537,8/20/2022,8/30/2022,2609,122 N Bryant St,Pleasanton,Texas,,,,false
zcrm_1781014000184863683,8/20/2022,8/24/2022,47609,1670 Chilton Lane,Katy,Texas,,,,false
zcrm_1781014000184851841,8/19/2022,8/19/2022,80839,842 Byler Circle,Lebanon,Pennsylvania,,,,false
zcrm_1781014000184851135,8/19/2022,8/24/2022,33346,103 Oak Shadow,San Marcos,Texas,,,,false
zcrm_1781014000184850484,8/19/2022,8/20/2022,3807,11132 Happy Acres,Tyler,Texas,,,,false
zcrm_1781014000184849771,8/20/2022,8/22/2022,177624,4825 Mourning Dove Lane,Abilene,Texas,,,,false
zcrm_1781014000184846540,8/19/2022,8/23/2022,169252,202 April Waters Dr N,Montgomery,Texas,,,,false
zcrm_1781014000184846192,8/19/2022,8/24/2022,208869,935 W. Dove Road,Southlake,Texas,,,,false
zcrm_1781014000184844381,8/19/2022,8/24/2022,253382,514 Kennedi Dr,Whitesboro,Texas,,,,false
zcrm_1781014000184836007,8/19/2022,8/21/2022,48811,622 W. Russel Pl,San Antonio,Texas,,,,false
zcrm_1781014000184833083,8/19/2022,8/19/2022,69162,2919 Island Point Drive NW,Concord,North Carolina,"Oct 14, 2022",,,false
zcrm_1781014000184765672,8/19/2022,8/26/2022,21545,2946 Golfing Green CT,Burleson,Texas,,,,false
zcrm_1781014000184765424,8/19/2022,8/20/2022,200466,256 Wapiti Dr,Azle,Texas,,,,false
zcrm_1781014000184732850,8/19/2022,8/21/2022,48811,136 W. Ridgewood Ct.,San Antonio,Texas,,,,false
zcrm_1781014000184732494,8/19/2022,8/21/2022,73296,1018 Alexander Hamilton Dr.,San Antonio,Texas,"Sep 20, 2022",,,false
zcrm_1781014000184715800,8/19/2022,8/19/2022,219222,101 Covington Cove,Georgetown,Texas,"Sep 21, 2022",,,false
zcrm_1781014000184715618,8/19/2022,8/19/2022,4644,2620 Deep Valley Trail,Carrollton,Texas,,,,false
zcrm_1781014000184620136,8/19/2022,9/7/2022,14951,42 Brushwood Ct.,Spring,Texas,,,,false
zcrm_1781014000184612494,8/19/2022,9/10/2022,33310,2408 Hampstead Lane,Wichita Falls,Texas,,,,false
zcrm_1781014000184605556,8/19/2022,8/31/2022,21931,2107 Garden Street,Austin,Texas,,,,false
zcrm_1781014000184600098,8/19/2022,8/22/2022,43534,2900 Sand Hill Circle,Midland,Texas,,,,false
zcrm_1781014000184584437,8/19/2022,8/19/2022,3053,7526 Legend Rock,San Antonio,Texas,"Sep 22, 2022",,,false
zcrm_1781014000184573502,8/19/2022,9/7/2022,5700,17800 Eastward Look,Dripping Springs,Texas,,,,false
zcrm_1781014000184551970,8/19/2022,8/22/2022,5578,1006 Verbena Drive,Austin,Texas,,,,false
zcrm_1781014000184551487,8/19/2022,8/19/2022,31069,22022 Bridgestone Eagle Court,Spring,Texas,"Sep 27, 2022",,,false
zcrm_1781014000184548398,8/19/2022,8/19/2022,114642,112 Ramsey Ave,Oglesby,Texas,,,,false
zcrm_1781014000184496280,8/19/2022,9/2/2022,75334,10639 Wintergreen,Frisco,Texas,,,,false
zcrm_1781014000184470250,8/19/2022,8/21/2022,113340,5427 Olympia Fields Lane,Houston,Texas,,,,false
zcrm_1781014000184470039,8/19/2022,8/24/2022,6159,3132 Chapel Downs Drive,Dallas,Texas,,,,false
zcrm_1781014000184467502,8/19/2022,8/21/2022,114488,6427 Falcons Height,San Antonio,Texas,,,,false
zcrm_1781014000184461404,8/19/2022,9/14/2022,130512,19304 Colgin Drive,Pflugerville,Texas,,,,false
zcrm_1781014000184461377,8/19/2022,8/19/2022,183805,8033 Luling Ln,Austin,Texas,,,,false
zcrm_1781014000184437060,8/19/2022,8/21/2022,294305,2519 Bering Dr Unit 11,Houston,Texas,,,,false
zcrm_1781014000184409108,8/19/2022,8/19/2022,22884,13665 Nutty Brown Rd,Austin,Texas,,,,false
zcrm_1781014000184394393,8/19/2022,9/8/2022,84414,313 East Highland Ave,Ebensburg,Pennsylvania,,,,false
zcrm_1781014000184381897,8/19/2022,8/22/2022,22824,7409 Shadow Hill #105,Austin,Texas,,,,false
zcrm_1781014000184381858,8/19/2022,8/22/2022,246725,5842 Montrose St,Philadelphia,Pennsylvania,,,,false
zcrm_1781014000184371146,8/18/2022,9/13/2022,143362,1507 Ashland,Houston,Texas,,,,false
zcrm_1781014000184357161,8/18/2022,8/19/2022,337083,101 N Charles St,Creedmoor,North Carolina,"Oct 11, 2022",,,false
zcrm_1781014000184355845,8/18/2022,8/21/2022,111900,701 S San Marcos St,Manor,Texas,,,,false
zcrm_1781014000184350546,8/18/2022,8/23/2022,258287,3405 Orange Street,Houston,Texas,,,,false
zcrm_1781014000184278470,8/18/2022,8/22/2022,64330,6646 E Lovers Ln #306,Dallas,Texas,"Sep 22, 2022",,,false
zcrm_1781014000184277052,8/18/2022,8/21/2022,88040,246 Coverly,Lansdowne,Pennsylvania,,,,false
zcrm_1781014000184266168,8/18/2022,8/19/2022,270120,8021 US Highway 271 S,Gilmer,Texas,,,,false
zcrm_1781014000184255158,8/18/2022,8/18/2022,102046,2822 Davis Trace,San Antonio,Texas,,,,false
zcrm_1781014000184255116,8/18/2022,8/18/2022,161159,1307 Carnation Dr,Lewisville,Texas,,,,false
zcrm_1781014000184248786,8/18/2022,8/20/2022,268948,2215 Arrowwood Trl,Katy,Texas,,,,false
zcrm_1781014000184239196,8/18/2022,8/27/2022,363058,309 Tumbleweed Run,Cibolo,Texas,,,,false
zcrm_1781014000184239152,8/18/2022,8/22/2022,292168,10709 Deaton Lane,Austin,Texas,,,,false
zcrm_1781014000184239125,8/18/2022,8/23/2022,131701,1803 Bangor Ave,Lubbock,Texas,,,,false
zcrm_1781014000184221897,8/18/2022,8/21/2022,205580,710 N Kaufman Dr,Deer Park,Texas,,,,false
zcrm_1781014000184221754,8/18/2022,8/19/2022,48086,11922 Sara Jo Lane,Houston,Texas,,,,false
zcrm_1781014000184209385,8/18/2022,8/20/2022,102046,10523 Medio Creek,San Antonio,Texas,,,,false
zcrm_1781014000184194123,8/18/2022,9/1/2022,48558,200 Billings Ln,Austin,Texas,,,,false
zcrm_1781014000184192907,8/18/2022,8/25/2022,24210,9806 Marbach Bend,San Antonio,Texas,,,,false
zcrm_1781014000184190880,8/18/2022,8/19/2022,59137,110 Lawman Trail,Bertram,Texas,,,,false
zcrm_1781014000184190589,8/18/2022,8/19/2022,34097,4628 SIERRA MADRE DRIVE,WICHITA FALLS,Texas,,,,false
zcrm_1781014000184190257,8/18/2022,8/18/2022,57424,18319 First Bend Dr.,Cypress,Texas,,,,false
zcrm_1781014000184186526,8/18/2022,8/20/2022,192796,3615 Eisenhower Road,Odessa,Texas,,,,false
zcrm_1781014000184185459,8/18/2022,8/18/2022,143419,3812 Glen Arbor Dr,Houston,Texas,,,,false
zcrm_1781014000184184243,8/18/2022,8/18/2022,ID:521a09e0-6603-41ce-a727-dbbe5532a9e0,2153 Basil Lane 90077,Los Angeles,California,"Sep 19, 2022",,,false
zcrm_1781014000184169338,8/18/2022,8/19/2022,171946,296 E Circuit,Beaumont,Texas,,,,false
zcrm_1781014000184168023,8/18/2022,8/20/2022,119799,4845 Cedar Springs Rd. #363,Dallas,Texas,,,,false
